"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon
318000,"Александры Монаховой, 85 корп. 3",Москва,3000,106,Торговая площадь,https://msk.n1.ru/view/115261053/?open_card_kn,"Александры Монаховой, 85 корп. 3, Москва, Россия","{'district': 'Район не найден', 'lat': 55.5680353, 'lon': 37.4783944}",Район не найден,55.5680353,37.4783944
880000,"Муравская, 38б корп. 1",Москва,4055,217,Торговая площадь,https://msk.n1.ru/view/114915701/?open_card_kn,"Муравская, 38б корп. 1, Москва, Россия","{'district': 'район Митино', 'lat': 55.8586647, 'lon': 37.3752419}",район Митино,55.8586647,37.3752419
182000,"Пресненская набережная, 12",Москва,10459,17,Торговая площадь,https://msk.n1.ru/view/115952255/?open_card_kn,"Пресненская набережная, 12, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7494518, 'lon': 37.5370134}",Пресненский район,55.7494518,37.5370134
650000,"Пресненская набережная, 12",Москва,10000,65,Торговая площадь,https://msk.n1.ru/view/115952252/?open_card_kn,"Пресненская набережная, 12, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7494518, 'lon': 37.5370134}",Пресненский район,55.7494518,37.5370134
453250,"Полярная, 2",Москва,3513,129,Торговая площадь,https://msk.n1.ru/view/114527223/?open_card_kn,"Полярная, 2, Москва, Россия","{'district': 'район Северное Медведково', 'lat': 55.8810169, 'lon': 37.6411411}",район Северное Медведково,55.8810169,37.6411411
120000,"Бирюлевская, 51 корп. 1",Москва,5042,23,Торговая площадь,https://msk.n1.ru/view/114526946/?open_card_kn,"Бирюлевская, 51 корп. 1, Москва, Россия","{'district': 'район Бирюлёво Восточное', 'lat': 55.5889273, 'lon': 37.6646136}",район Бирюлёво Восточное,55.5889273,37.6646136
750000,"Новослободская, 46",Москва,1153,650,Торговая площадь,https://msk.n1.ru/view/113479886/?open_card_kn,"Новослободская, 46, Москва, Россия","{'district': 'Тверской район', 'lat': 55.7856918, 'lon': 37.5958531}",Тверской район,55.7856918,37.5958531
183125,"Окская, 7а",Москва,2084,87,Торговая площадь,https://msk.n1.ru/view/113479859/?open_card_kn,"Окская, 7а, Москва, Россия","{'district': 'Рязанский район', 'lat': 55.7165446, 'lon': 37.7690857}",Рязанский район,55.7165446,37.7690857
1700000,"Ленинский проспект, 82",Москва,6093,279,Торговая площадь,https://msk.n1.ru/view/113479821/?open_card_kn,"Ленинский проспект, 82, Москва, Россия","{'district': 'Ломоносовский район', 'lat': 55.6814246, 'lon': 37.5344}",Ломоносовский район,55.6814246,37.5344
600000,"Мира проспект, 77 корп. 1",Москва,3314,181,Торговая площадь,https://msk.n1.ru/view/113479826/?open_card_kn,"Мира проспект, 77 корп. 1, Москва, Россия","{'district': 'Алексеевский район', 'lat': 55.8319772, 'lon': 37.6537895}",Алексеевский район,55.8319772,37.6537895
218333,"Окская, 7а",Москва,2084,104,Торговая площадь,https://msk.n1.ru/view/113479814/?open_card_kn,"Окская, 7а, Москва, Россия","{'district': 'Рязанский район', 'lat': 55.7165446, 'lon': 37.7690857}",Рязанский район,55.7165446,37.7690857
250000,"Уральская, 5а",Москва,4187,59,Торговая площадь,https://msk.n1.ru/view/106539026/?open_card_kn,"Уральская, 5а, Москва, Россия","{'district': 'район Гольяново', 'lat': 55.8136094, 'lon': 37.7976177}",район Гольяново,55.8136094,37.7976177
1500000,"Брестская 2-я, 6",Москва,6976,215,Торговая площадь,https://msk.n1.ru/view/113479684/?open_card_kn,"Брестская 2-я, 6, Москва, Россия","{'district': 'Тверской район', 'lat': 55.7713873, 'lon': 37.5898899}",Тверской район,55.7713873,37.5898899
110000,"Куликовская, 6",Москва,2511,43,Торговая площадь,https://msk.n1.ru/view/114915456/?open_card_kn,"Куликовская, 6, Москва, Россия","{'district': 'район Северное Бутово', 'lat': 55.5740998, 'lon': 37.5652396}",район Северное Бутово,55.5740998,37.5652396
200000,"Энтузиастов шоссе, 1 корп. 1",Москва,3636,55,Торговая площадь,https://msk.n1.ru/view/115258949/?open_card_kn,"Энтузиастов шоссе, 1 корп. 1, Москва, Россия","{'district': 'район Соколиная Гора', 'lat': 55.7551056, 'lon': 37.7351343}",район Соколиная Гора,55.7551056,37.7351343
550000,"Земляной Вал, 25",Москва,3971,138,Торговая площадь,https://msk.n1.ru/view/115949373/?open_card_kn,"Земляной Вал, 25, Москва, Россия","{'district': 'Бауманка', 'lat': 55.7598197, 'lon': 37.6582178}",Бауманка,55.7598197,37.6582178
720000,"Земляной Вал, 25",Москва,3433,209,Торговая площадь,https://msk.n1.ru/view/115949368/?open_card_kn,"Земляной Вал, 25, Москва, Россия","{'district': 'Бауманка', 'lat': 55.7598197, 'lon': 37.6582178}",Бауманка,55.7598197,37.6582178
4300000,"Новый Арбат, 5",Москва,5986,718,Торговая площадь,https://msk.n1.ru/view/115949367/?open_card_kn,"Новый Арбат, 5, Москва, Россия","{'district': 'район Арбат', 'lat': 55.7526233, 'lon': 37.5980239}",район Арбат,55.7526233,37.5980239
220000,"Рязанский проспект, 6а",Москва,2921,75,Торговая площадь,https://msk.n1.ru/view/113831721/?open_card_kn,"Рязанский проспект, 6а, Москва, Россия","{'district': 'Нижегородский район', 'lat': 55.7234912, 'lon': 37.7464048}",Нижегородский район,55.7234912,37.7464048
20000,"Митинская, 36",Москва,4000,5,Торговая площадь,https://msk.n1.ru/view/113472629/?open_card_kn,"Митинская, 36, Москва, Россия","{'district': 'район Митино', 'lat': 55.8461567, 'lon': 37.3631159}",район Митино,55.8461567,37.3631159
430000,"Николая Озерова, 2 корп. 1",Москва,4045,106,Торговая площадь,https://msk.n1.ru/view/113471716/?open_card_kn,"Николая Озерова, 2 корп. 1, Москва, Россия","{'district': 'район Покровское-Стрешнево', 'lat': 55.8132141, 'lon': 37.4298735}",район Покровское-Стрешнево,55.8132141,37.4298735
226800,"Люблинская, 72а корп. 1",Москва,2700,84,Торговая площадь,https://msk.n1.ru/view/112025730/?open_card_kn,"Люблинская, 72а корп. 1, Москва, Россия","{'district': 'район Марьино', 'lat': 55.6521269, 'lon': 37.7436138}",район Марьино,55.6521269,37.7436138
220000,"Люблинская, 72а корп. 1",Москва,2558,86,Торговая площадь,https://msk.n1.ru/view/115948100/?open_card_kn,"Люблинская, 72а корп. 1, Москва, Россия","{'district': 'район Марьино', 'lat': 55.6521269, 'lon': 37.7436138}",район Марьино,55.6521269,37.7436138
490000,"Мира проспект, 70",Москва,4757,103,Торговая площадь,https://msk.n1.ru/view/115948099/?open_card_kn,"Мира проспект, 70, Москва, Россия","{'district': 'Мещанский район', 'lat': 55.7883761, 'lon': 37.6351466}",Мещанский район,55.7883761,37.6351466
350000,"Кольская, 8 корп. 2",Москва,3684,95,Торговая площадь,https://msk.n1.ru/view/108507405/?open_card_kn,"Кольская, 8 корп. 2, Москва, Россия","{'district': 'район Свиблово', 'lat': 55.8639644, 'lon': 37.64304}",район Свиблово,55.8639644,37.64304
210000,"Алхимово ЖК, 13",Москва,2530,83,Торговая площадь,https://msk.n1.ru/view/109470318/?open_card_kn,"Алхимово ЖК, 13, Москва, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
350000,"Плеханова, 30",Москва,2473,141,Торговая площадь,https://msk.n1.ru/view/116290516/?open_card_kn,"Плеханова, 30, Москва, Россия","{'district': 'район Перово', 'lat': 55.7391578, 'lon': 37.7683143}",район Перово,55.7391578,37.7683143
199000,"Эдварда Грига, 15",Москва,1990,100,Торговая площадь,https://msk.n1.ru/view/116290439/?open_card_kn,"Эдварда Грига, 15, Москва, Россия","{'district': 'Скандинавия', 'lat': 55.5569682, 'lon': 37.5064496}",Скандинавия,55.5569682,37.5064496
280000,"Таганская, 24 ст1",Москва,15135,18,Торговая площадь,https://msk.n1.ru/view/116290435/?open_card_kn,"Таганская, 24 ст1, Москва, Россия","{'district': 'Таганский район', 'lat': 55.7409704, 'lon': 37.6543835}",Таганский район,55.7409704,37.6543835
